2021    1   27    5   31    16.33    10.06 
2021    1   27    5   41    16.30    10.16 
2021    1   27    5   51    16.25    10.16 
2021    1   27    6    1    16.20    10.00 
2021    1   27    6   11    16.18     9.90 
2021    1   27    6   21    16.15     9.81 
2021    1   27    6   31    16.07     9.98 
2021    1   27    6   41    16.02     9.94 
2021    1   27    6   51    15.99     9.83 
2021    1   27    7    1    15.98     9.99 
2021    1   27    7   11    15.95     9.81 
2021    1   27    7   21    15.95     9.88 
2021    1   27    7   31    15.95    10.15 
2021    1   27    7   41    15.97     9.97 
2021    1   27    7   51    16.00     9.84 
2021    1   27    8    1    15.98     9.82 
2021    1   27    8   11    15.92     9.71 
2021    1   27    8   21    15.86     9.77 
2021    1   27    8   31    15.78     9.86 
2021    1   27    8   41    15.75     9.79 
2021    1   27    8   51    15.76     9.68 
2021    1   27    9    1    15.78    10.08 
2021    1   27    9   11    15.81     9.95 
2021    1   27    9   21    15.77     9.93 
2021    1   27    9   31    15.74     9.93 
2021    1   27    9   41    15.77    10.05 
2021    1   27    9   51    15.84    10.07 
2021    1   27   10    1    15.94    10.05 
2021    1   27   10   11    16.00    10.13 
2021    1   27   10   21    15.97    10.03 
2021    1   27   10   31    15.90    10.04 
2021    1   27   10   41    15.85    10.02 
2021    1   27   10   51    15.80    10.04 
2021    1   27   11    1    15.79    10.01 
2021    1   27   11   11    15.79    10.08 
2021    1   27   11   21    15.81    10.10 
2021    1   27   11   31    15.79    10.06 
2021    1   27   11   41    15.75    10.19 
2021    1   27   11   51    15.74    10.25 
2021    1   27   12    1    15.67    10.24 
2021    1   27   12   11    15.62    10.33 
2021    1   27   12   21    15.59    10.29 
2021    1   27   12   31    15.55    10.21 
2021    1   27   12   41    15.51    10.15 
